project_url,project_title
https://github.com/OlubiyiMosope/mlops-zoomcamp-project,Abalone Age Prediction
https://github.com/Chinemelu4/mlops-zoomcamp-project.git,Airbnb Price Prediction
https://github.com/dheerajkarra/MLOps_Zoomcamp/tree/main/Project,Appliances Energy Usage Prediction
https://github.com/prashant-py-debug/mlops-project,Banana Classification
https://github.com/allront/mlops_zoomcamp,Bank Marketing Campaigns
https://github.com/vykuang/TO-bikeshare-membership,Bikeshare Membership Classification
https://github.com/Nakulbajaj101/mlops-zoomcamp-final-project,Bikeshare Rental Batch Analytical Engine
https://github.com/hannapethani/mlops-project.git,Bikeshare Ride Duration Prediction
https://github.com/KeiranJOC/bikeshare-ride-duration-prediction-service,Bikeshare Ride Duration Prediction
https://github.com/PatrickCmd/mlops-project,Bikeshare Ride Duration Prediction
https://github.com/BhuiyanMH/bixi-ride-duration-prediction,Bixi Ride Duration Prediction
https://github.com/camilo-cf/mlops_car_sales,Car Loan Prediction
https://github.com/moizsajid/mlops_zoomcamp/tree/main/project,Car Price Prediction
https://github.com/shivkurtarkar/chat-moderation,Chat Moderation
https://github.com/MarcosMJD/mlops-chicago-taxi,Chicago Taxi Trip Duration Prediction
https://github.com/Chrisroj/mlops-final-project,Churn Prediction
https://github.com/Qfl3x/mlops-zoomcamp-project,Churn Prediction
https://github.com/yusyel/mlops-project,Coronary Heart Disease Classification
https://github.com/jralduaveuthey/mlops-covid,COVID Cases Prediction
https://github.com/WLDCH/covid19-deaths-prediction,COVID-19 Deaths Prediction
https://github.com/vermadev54/MlopsZoomcampCourceProject,Credit Card Attrition
https://github.com/razorcd/mlops-training/tree/main/capstone-project,Credit Card Churn Prediction
https://github.com/varunkuntal/Crypto-prediction,Cryptocurrency Price Prediction
https://github.com/liartem/mlops-zoomcamp/tree/main/final_project,Customer Car Purchase Intentions Prediction
https://github.com/hoe94/DTC_MLOPS_Project,Customer Credibility Analysis
https://github.com/kargarisaac/mlops-zoomcamp-final-project,Customer Sentiment Analysis
https://github.com/N3wBaz/mlops_zoomcamp_project,Diabetes Prediction
https://github.com/hakymulla/Diabetes-ML-ps,Diabetes Prediction
https://github.com/hsuyab/project_final,Diamond Price Prediction
https://github.com/mharty3/energy_data_capstone/blob/master/readme.md,Electricity Demand Prediction
https://github.com/EphraimX/mlops-zoomcamp-capstone-project,Emotion Predictor
https://github.com/eeeds/employees-attrition-mlops,Employee Attrition Prediction
https://github.com/froukje/ml-ops-zoomcamp/tree/master/07-project,Energy Efficiency of Buildings
https://github.com/adamgifford-behavr/exercise_prediction,Exercise Activity Prediction
https://github.com/slavaheroes/mlops-zoomcamp-project,Fake News Classification
https://github.com/IzicTemi/e2e_fake_news_classifier,Fake News Classification
https://github.com/Purity-E/project_mlopszoomcamp,Fake News Classification
https://github.com/npogeant/flight-delay,Flight Delay Prediction
https://github.com/HoracioSoldman/mlops-project,Flight Delay Prediction
https://github.com/tmikolajczyk/mlops-zoomcamp-project,Flight Price Prediction
https://github.com/dr563105/mlops-project-grocery-sales,Grocery Sales Forecasting
https://github.com/drew-two/MLOpsFinal,GTSRB Traffic Sign Image Recognition
https://github.com/louismichel100/End_Project_MLOPS.git,Heart Failure 
https://github.com/yalcinerbasi/mlops-zoomcamp,Home Insurance
https://github.com/Nerdward/Mlops_project,House Price Prediction
https://github.com/heisguyy/mlops-capstone,House Price Prediction
https://github.com/bryskulov/mlops-house-prices,House Price Prediction
https://github.com/OLAMIDE100/Capstone-Project-Mlops-ZoomCamp,House Price Prediction
https://github.com/rizdiaprilian/MLOps_Zoomcamp/tree/master/UK_house_price,House Price Prediction
https://github.com/deen360/mlops-project,House Price Prediction
https://github.com/Mithrandir7/mlops-zoomcamp-project,House Rent Prediction
https://github.com/amitkml/mlops-HomeRentProcessor,House Rent Prediction
https://github.com/emoloic/house-rent-prediction,House Rent Prediction
https://github.com/ovokpus/Income-Prediction-Pipeline,Income Prediction
https://github.com/VenkatArchitect/final,Iris Flower Classification
https://github.com/KarimLulu/mlops-loan-prediction,Loan Approval Prediction
https://github.com/Peco602/maternal-health-risk,Maternal Health Risk Prediction
https://github.com/xydo1990/mlops_zoomcamp_homework,Minifigure Classification
https://github.com/brut0/mining-process-mlops-project,Mining Process Analysis
https://github.com/TSFelg/mlops_zoomcamp_project,Mobility Trends
https://gitlab.com/neimv/mlops-project,Mushroom Poisonous Classification
https://github.com/caldasdeoliveira/mlops-zoomcamp-final-project-infra,None
https://github.com/adamiaonr/mlops-zoomcamp-project,NYC Bus Delay Prediction
https://github.com/bijay-05/MLOPs-zoomcamp-capstone,NYC Taxi Fare Amount Prediction
https://github.com/alevalve/MLOPS_FINAL_PROJECT/tree/main/Final_Project,NYC Taxi Fare Prediction
https://github.com/nahumsa/nyc-yellow-tripdata,NYC Taxi Trip Duration Prediction
https://github.com/IanVlasov/mlops_pet_project,NYC Taxi Trip Duration Prediction
https://github.com/vdevilliers/mlops-zoomcamp,Oil Prices Prediction
https://github.com/rgareev/mlops-openfoodfacts,OpenFoodFacts Analysis
https://github.com/Vulon/pet_image_detection,Pet Image Detection
https://github.com/CodeProcessor/MLOps-Project-1,Pizza Classification
https://github.com/IremErturk/dtc-mlops-capstone-project,Poem Generator
https://github.com/modfa/MLOps-Final-Project,Price of pre-owned Cars Prediction
https://github.com/Ashish110110/MLOps/tree/main/Project,Red Wine Quality Prediction
https://github.com/zioalex/mlops-capstone-project,Russian Trade
https://github.com/instabaines/MLOps/tree/project/Project,Sales Prediction
https://github.com/AntonisCSt/Mlops_project_semicon/tree/main,Semiconductor Quality Classification
https://github.com/ammarchalifah/mlops-smoke-detection,Smoke Detection System
https://github.com/sergeykochetkov/mlopsproject,Stock Market Trading
https://github.com/ibombonato/mlops-showcase,Synthetic Data
https://github.com/lemminkainen94/mlops-project,Target-Based Sentiment Analysis
https://github.com/surawut-jirasaktavee/course-mlops-zoomcamp/tree/main/08-project-capstone,Telecom Customer Churn Prediction
https://github.com/K0nkere/kkr-mlops-project.git,Used Car Auction Price Prediction
https://github.com/andrecpc/mlops-zoomcamp-project,Vegetable Classification
https://github.com/cmigpereira/mlops-zoomcamp-project,Vehicles Price Prediction
https://github.com/piyush-an/Weather-Prediction-MLOps,Weather Prediction System
https://github.com/burcins/mlops-zoomcamp-main-project,Wine quality Prediction
https://github.com/mmgxa/MLZ_P,Wine Quality Prediction
